Swyt	H6-G43-M17-M17-X1-N5, H6-G43-X1-N5, H6-X1-N5, S35-X1-Z1, S36, S36-X1-Z1	shade as part of man's personality, spirit of god , shadow, shade , spirit of god 
Swyt nTr	R8-S36	sacred figure, image of god 
sx	O34-Aa1-T30	chop off limbs 
sxA	S29-M12-G1-N2	spend the night causative
sXAk	S29-F32-N35-V31-V6-A24, S29-K4-G1-V31-A24, S29-K4-G1-V31-S28-A24, S29-K4-G1-V31-S28-D40	strain, squeeze out 
sxar	S29-N28-D36-D21-A2	enrage causative
sXat	S29-F32-D36-X1-E34	hare 
sxAw	S29-M12-A2, S29-M12-G1-A2, S29-M12-G1-G43-A2, S29-M12-G1-Z7-M17-M17-A2, S29-M12-G43, S29-M12-M17-M17-A2	remembrance, memory, mention, memorial 
sxAx	S29-Aa1-M12-G1-Aa1-D54, S29-M12-Aa1-D54	hasten causative
sxay	S29-N28, S29-N28-D36, S29-N28-D36-M17-M17	cause to appear of a god or king, display object causative
sXb	S29-F32-D58-A2	swallow 
sXbw	S29-F32-D58-Z7-N35A	draught of medicine 
sxd	S29-Aa1-D46-A29	be upside down, be disordered of dress 
sxdxd	S29-Aa1-D46-Aa1-D46-A29, S29-Aa1-D46-Aa1-D46-D40	be upside down verb intransitive, be upside down, hang down of breasts verb intransitive, hang up, suspend verb transitive
sxi	O34-Aa1-D49, O34-Aa1-F21, O34-F32-F21, O34-F32-Z4-F21, S29-Aa1-A24, S29-Aa1-M12-G1-A2, S29-M12-G1-A2	be deaf verb, hit, smite, beat verb, remember, call to mind, think about, mention causative
sXi Hr	O34-F32-F21-D2-Z1	be neglectful verb
sXkr	S29-Aa30-Y1, S29-F32-V31-Aa30, S29-F32-V31-D21-Aa30, S29-F32-V31-D21-Z5-Y1	decorate, adorn, burnish causative
sxm	O34-Aa1-G17-D35-O1, O34-F32-G17-A24, O34-F32-G17-D51-D40, O34-F32-G17-D54, S29-Aa1-G17-D35, S29-Aa1-G17-M3, S29-S42-Aa1-G17-D40, S42, S42-A24, S42-A40, S42-Aa1-D40, S42-G17-D40, S42-G17-D54, S42-Z1	be hasty, impetuous , comb flax , fane , forget causative, founder ? of ship , have power over, give power to, prevail over, be grim of face verb, mighty one, Power , power, grimness noun, powerful adjective, sceptre, sistrum 
sxm ib	S42-G17-D40-F34-Z1	stout - hearted, violent, violence 
sxm ir .f	S42-A40-D4-I9, Y8-G17-A24-D4-I9-A44	potentate 
sxmm	S29-Aa1-G17-G17	make warm causative
sxmt	S42-Aa1-X1-B7C, S42-Aa1-X1-C232, S42-Aa1-X1-I12, S42-Aa1-X1-Z5-G7, S42-G17-X1-I12, S42-G17-X1-Z2	power , Sekhmet goddess divinity
sxmty	S42-Aa1-X1-S6, S42-Aa1-X1-Z4-S1-S3, S42-Aa1-X1-Z4-S6, S42-X1-S6, S42-X1-Z4-S6, S6	the Double - Crown 
sxmw	S29-S42-G17-Aa1-G43-D40-Z2, S42-G17-G45-Z3, S42-Z1-Z2	mighty one, Power plural
sxmx ib	S29-Aa1-G17-Aa1-F34-Z1	distract the heart of someone, take recreation, enjoyment 
sxn	O34-Aa1-N35-Aa2, O34-Aa1-N35-D32, O34-Aa1-N35-D32-W24-F51, O34-Aa1-N35-D54, O34-Aa1-N35-F51, O34-Aa1-N35-G41, O34-Aa1-N35-U20, S29-Aa1-N35-F51, S29-Aa1-N35-G41, S29-Aa1-N35-G41-D54, S29-Aa1-N35-G41-Y1, S29-Aa1-N35-Z4-G41, S29-F32-N35-O37-A24	alight, rest, dwell causative, bind together ? , demolish , embrace, seek out, meet, occupy a place , kidney fat ? , resting - place , swelling ?, gathering ? 
sxnS	O34-Aa1-N35-N37-K1	make to stink causative
sxnt	O30-O30-O30-O30, O34-Aa1-N35-X1-M195, S29-Aa1-N35-X1-O30-Z3	post , the four posts of the sky 
sxnti	S29-W17-N35-X1-D19, S29-W17-N35-X1-D19-Y1, S29-W17-N35-X1-P1	advance, promote causative, take southward causative
sxnw	S29-Aa1-N35-W24-Z7-D32-A2-Z3	a class of incantation ? 
sxp	S29-Aa1-Q3-D54, S29-F32-Q3-A2	conduct someone to someone, bring offerings, display decree causative, swallow 
sxpr	S29-L1, S29-L1-D21	bring into being, create, make, make grow a garden causative, effect a deed, foster truth, turn, transform into causative, raise a child, educate, breed animals, bring about an event causative
sxr	A15-X1, O34-Aa1-D21-A15-D36, O34-Aa1-D21-T11-A24, O34-F32-D21-D27A, O34-F32-D21-D27A-D40, S29-A15, S29-Aa1-A15, S29-Aa1-D21-A15, S29-Aa1-D21-A2, S29-Aa1-D21-Y1, S29-F32-D21-D40, S29-F32-D21-T11-D36, S29-F32-D21-Z1	milk verb, overthrow, throw down, force into place dislocated bone causative, plan, counsel, determination, governance, conduct, condition, fortune, affair, fashion, nature,custom , sweep , sweep, brush over, overlay with, stroke , sweep, brush over, overlay with, stroke ancient misspelling
sxr Xt	S29-Aa1-D21-Y1V-F32-X1-Z1	thought 
sxrt	S29-Aa1-D21-X1-V12-Z1, S29-F32-D21-X1-U32B-Z2	milking , roll of papyrus 
sxrw	O34-F32-D21-G43-S28-Z3, S29-Aa1-D21-Z7-A15-W24-Z2	a linen fabric , overflowing bowls ? 
sxry	S29-Aa1-D21-M17-M17-Y1-A1	captain of ship 
sxryw	S29-Aa1-D21-G43-M17-M17-A1-Z3	those who govern 
sxs	O34-Aa1-O34-A27, O34-Aa1-O34-D54, S29-Aa1-S29-D54	run, hurry, flee 
sxs m sA	S29-Aa1-S29-D54-G17-Aa18-Z1	pursue, persecute 
sxsf	S29-U35-A2	create opposition against causative
sxsw	S29-Aa1-S29-Z7-D54-Z2	runners 
sxsx	S29-Aa1-S29-Aa1-D54	run 
sxt	C229, M20-X1-N23, M20-X1-Z1-B1, S29-Aa1-X1-A24, S29-Aa1-X1-M20-N21, S29-Aa1-X1-T26, S29-Aa1-X1-T26-D40, S29-Aa1-X1-T26-D54, S29-Aa1-X1-V1, S29-Aa1-X1-X4, T26-Aa1-X1-O39, T26-D36, T26-X1-Aa1-Z9-A24	ambushing ? , an offering loaf , blow , close net , marshland, field, country beside town , stone for patching ? , the Fen goddess divinity, trap, snare, close net, acquire ? wealth verb, weave, mould bricks 
sxtt Hr	T27-X1-X1-D2-Z1	spider 
sxty	M20-X1-Z4-A1, S29-Aa1-X1-Z4-D54	peasant, fisherman, fowler , run 
sxtyw	M20-G4-E1-N33A	class of Cattle 
sxw	S29-Aa1-G43-W10, S29-Aa1-G43-W10-Y1	breadth 
sxwd	S29-Aa1-D43-D46-Y1, S29-Aa1-D43-G43-D46-Y1, S29-Aa1-G43-D46-Aa9-Y1, S29-Aa1-G43-D46-Y1-Z2	enrich causative
sxwn	S29-Aa1-E34-N35-A2, S29-Aa1-E34-N35-D40	dispute causative
sxws	O34-Aa1-G43-O34-Y1, O34-Aa1-O34-Y1	make prosperous, deck out tomb causative
sxwy	S29-Aa1-G43-Z4-O1	slaughter - house 
sy	O34, O34-Z4, O35, O35-M17-M17, O35-Z4-Y1, S29, S29-Z4	she, her, it dependent pronoun, who ?, what ? 
sysy	S29-M17-S29-M17-D54	hurry 
T	V13, X1, X1-X2, X1-X2-A40, X1-X2-Z8-Z2, X2-Z8-Z2	bread, loaf , Thoth cryptic writing of DHwty NOT transliterated as /t/, you, your suffix pronoun, you,your suffix pronoun
t HD	X1-X2-T3-M44	white - loaf used in offerings 
t imy tA	X1-G17-N16	a type of bread used in ritual offerings 
t n tp r	X1-X2-N35-D1-Q3-D21-Z1	bread for the mouth 
t nbs	X1-N35-D58-S29	a type of bread used in ritual offerings 
tA	A17-D53, G47-N33, G47-Z1, G47-Z1-G39, G47-Z1-G7, N16-N23-Z1, X1-G1, X1-U30, X1-U30-G1-O1, X1-U30-G1-Q7	boy , earth, land, ground , fledgling figurative for Child , hot, hot - tempered , kiln , pellet , this, the demonstrative and definite article
tA Dsr	N16-D45, N16-N21-Z1-D45-D21-N25	the Sacred Land necropolis 
tA ib	G47-Y1-F34-Z1, X1-U30-G1-A24-F34-Z1	able , hot temper 
tA iHw	N16-N23-Z1-E1-Z2	Farafra Oasis locality
tA mHw	N16-V22-V28-G43-M15, N17-M15-O49	Lower Egypt locality, Lower Egypt noun
tA mri	N16-U7-D21-M17-M5-N25, N16-U7-D21-M17-N37-O49, N17-U7-D21-Z4-M30-O49	Egypt locality
tA nHsy	N16-N35-G21-S29-T14-N25	Nubia locality
tA nTr	R8-N16-N25	God's Land, Punt ? locality
tA rd	N16-D21-D46-D56-O40	stairway 
tA rdw	N16-D21-D46-D56-O40A	stairway 
tA smA	N16-F36-G1-Y1	landing place 
tA Smaw	N16-M26, N16-M26-D36-G43-N24	Upper Egypt locality
tA sty	N16-Aa32-N17, N16-Aa32-X1-N25	Nubia , Nubia locality
tA TmH	N16-N23-Z1-U33-G17-V28-M17-T14-A1-B1-Z2, N16-V13-G17-V28-T14-C104	southern Libya locality
tA tmw	N16-G17-G43-A1-B1-Z2, N16-U15-G17-Z2, N17-N17-N21A-N21A-X1-U15-A1-B1-Z2, N17-N17-U15-G17-Y1-A1-B1-Z3, N17-N17-U15-G43, N17-N17-X1-U15-G17-Y1	all men 
tA Tnn	N16-V13-M22-M22-A40, N16-V13-N35-N35-A40, N16-Z1-N23-M22-M22-N35-N35-A40	Memphite earth - god divinity
tA wr	N16-G36-D21-R18, N16-N23-G36-D21, N17-G36-S22, O17-G36, P5-G36-D21-O49, R17, S22-G36	larboard , the Thinite nome locality, Thinite nome 
TAb	G47-D58-W66	a vessel 
TAbt	G47-G1-D58-X1-U9, G47-X1-D58-Y2	loan 
tAH	X1-U30-G1-V28-G41-A2-A1, X1-U30-G1-V28-G41-D54-A1	mischief - maker 
tAHt	X1-U30-G1-V28-X1-W24-Z2	lees, dregs 
TAm	G47-G1-G17-D52, G47-G1-G17-S28, G47-G1-G17-V6	cloak, swaddling - clothes, bandage , foreskin , veil verb
TAm Hr	G47-G1-G17-S28-D2-Z1	show indulgence verb
tAmw	X1-U30-G1-G17-Z7-I14	worm, bane 
TAr	G47-G1-D21-D32-D40, G47-G1-D21-V19, G47-G1-M17-D21-T12-D40	make fast, fasten , make fast, fasten on, take possession of lordship by king 
TArt	G47-G1-D21-X1-V19-O1	cabin, entrenched camp 
tAS	X1-N37-Z9-D54, X1-N37-Z9-N21-Z1, X1-U30-G1-N37-Z9-N23, X1-U30-N37-N21, X1-U30-N37-Z9	boundary , fix the limits of 
TAty	G47, G47-X1-X1, G47-X1-Z1-A1, G47-X1-Z4	vizier 
TAw	G47-D51-D40, G47-G1-A24, G47-G1-D51-D40, G47-G1-Z7-A24, G47-G1-Z7-Y1, G47-G43-V12, G47-M17-M17-D51-D40, G47-U23, G47-Z7-D51-D40, N16-N16-N16, P5, P5-G43, P5-G43-N33-Z2, X1-U30-G1-Q7, X1-U30-G1-Z7-Q7-Y1-Z2, X1-U30-G1-Z7-Q7-Z3	air noun, bearer , book , don garment , flat lands as opposed to Hill countries plural, heat , take up, seize, snatch, don garment, rob, steal, shave, harbour enemies , take up, seize, snatch, don garment, rob,steal, shave, harbour enemies , wind noun, wind, air, breath noun
TAw mDAt	G47-Y1-X1-Z1	sculptor 
TAw sryt	G47-S35	standard bearer 
TAw wr	P5-G36-N36	an outlying district of Egypt ? locality
TAw xaw	G47-N28-D36-M3-Z2	weapon bearer 
TAw xw	G47-S37	fan bearer 
TAwt	G47-G1-G43-S28-X1, G47-G1-G43-X1-A24	sail noun, theft, a gathering up of things 
tAwy	N16-N16	the Two Lands, Egypt locality
tAwy rxtt	N16-N16-D21-Aa1-X1-X1-O49	ends of the earth 
TAy	D52-E3, G47-D280-M17-M17, G47-G1-M17-M17-D53-A1	bull calf , male, man 
tAy .f	X1-G1-M17-M17-I9	his possessive adjective
tAy .i	X1-G1-M17-M17-A1	my possessive adjective
tAy .k	X1-G1-M17-M17-V31	your possessive adjective
tAyt	O16-X1-Z1-S28, X1-U30-G1-M17-M17-X1-I12, X1-U30-G1-M17-M17-X1-O16, X1-U30-G1-M17-M17-X1-S28, X1-U30-G1-M17-M17-X1-S28-B1	goddess of weaving divinity, shroud 
tAyty	O16-X1-X1, O17, X1-U30-G1-M17-M17-X1-Z4-O16	the shrouded one of Osiris , the shrouded one of Osiristitle of Vizier 
TAyw	G47-G1-M17-M17-G43-N33A	pellets plural
Tb	V13-D58-U103	crate 
Tbhn	V13-D58-O4-N35-D56-D54-Z2, V13-O4-D58-N35-D54-N33A	leap, prance of animals 
Tbi	V13-D58-S33, X1-D58-S33	be shod verb, be shod, provide with sandals verb
Tbn	V13-D58-N35-D54, X1-D58-N35-Aa2	be quick , bone - marrow ? 
tbt	V13-X1-D58-W22, X1-D58-X1-Z9-Y1-Z2	payment, reward , vase 
tbtb	V13-D58-V13-D58-V1, X1-D58-X1-D58-V1-D40	hoist 
Tbw	S33-Z7-A1, V13-D58-G43-S33	sandal maker , sole of foot 
Tbwt	S33-X1-Z1, X1-D58-X1-S33	sandal, sole 
Tbwty	S33-S33, V13-D58-G43-X1-Z4-S33, V13-D58-X1-S33-S33, X1-D58-M17-M17-X1-S33-S33	sandals, soles of feet dual
Tbwy	X1-D58-G43-S33-S33	soles of feet dual
tby	X1-D58-M17-M17-Z9	pay 
tf	V13-M17-I9-G1-T31, X1-I9, X1-I9-G1, X1-I9-G1-N31, X1-I9-T31	saw , that over there demonstrative adjective
tfi	X1-I9-D56-D54, X1-I9-M17-M17-X1-D56-D54-Z2	leap verb, leap verb infinitive
tfn	X1-I9-N35-G37-A1	orphan 
tfnt	X1-I9-N35-X1-B7C, X1-I9-N35-X1-I12, X1-I9-W24-X1-I12	Tefnet divinity, Tefnut divinity
THH	V13-V28-V28-F18-A2	exult 
THHwt	V13-V28-V28-X1-A2-Z3, V13-V28-V28-X1-G43-Y1-Z2	exultation 
thi	X1-O4-D54, X1-O4-D56, X1-O4-D56-D54, X1-O4-G1-D56-D54, X1-O4-G37	attack with verb intransitive, falsify account verb transitive, go astray verb intransitive, go astray, transgress, trespass, attack with, err verb intransitive, impugn one's character, falsify account verb transitive, lead astray, mislead, overstep path, disobey verb transitive, neglect appointed dates,reject petitions, violate corpse verb transitive, transgress verb intransitive
thm	D56-Y24, V13-O4-G17-A2, V13-O4-G17-D54, X1-O4-G17-D56-D40, X1-O4-G17-D56-D54, X1-O4-G17-D56-Y24	destroy , harry , hunt , perforate, penetrate, incite, destroy, undertake works, drive cattle, knock on door , perforation, puncture 
THn	S15, V13-V28-N35-D36, V13-V28-N35-D54, V13-V28-N35-S17	gleam, glittering , lance ? an infected place verb, meet, engage with enemy 
THnt	S15-N35-X1-N33-Z2, U33-V28-N35-X1-N33-Z2, U33-V28-N35-X1-S15, V13-V28-S16-N35-X1-N33A	faience 
THnw	S15-N35-W24-Z7-T14-A1-B1-Z2, T14-W24-N18, T14-W24-W24-W24-N25, T14-W24-W24-W24-W1, U33-V28-N35-W24-Z7-T14-N25-Z2, V13-T14-V28-W24-W24-W24-N18	Libya locality, Libyans , one of the seven sacred oils 
thr	X1-O4-G43-D21-A1	a Syrian warrior 
thw	V13-V28-G43-A2, V13-V28-G43-F18-Y1-Z2, V13-V28-G43-F18-Z2, X1-O4-D56-D54-A1, X1-O4-G43-D56-D54-A1	joy noun, rejoice verb, transgressor 
tHwy	U33-V28-Z7-Z4-N33-Z2	pea 
ti	U33, U33-M17	not translated non enclitic particle
tiA	X1-M17-G1-F18, X1-M17-G1-F18-A2	acute pain , shriek 
tiSps	U33-A40B-S29-M1A, U33-A50-S29-N33-Z2, U33-A51-M3	Cinnamon, a tree, and its spice ? 
tisw	G4-M23-G43-M3, U33-M23-G43-M3	quarterstaff 
tit	M17-X1-D17, U33-X1-Z1-O39, U33-X1-Z1-V39, V13-G43-O40, V13-M17-X1-D17, V13-M17-X1-O40, V39-X1-Z1, X1-D17, X1-M17-D17, X1-M17-X1-D15, X1-M17-X1-D17	an amulet , dais , image, form, shape, figure, design, written sign , pestle , written sign 
TiTi	V13-M17-V13-M17-D54, X1-M17-X1-M17-A459, X1-M17-X1-M17-D40, X1-M17-X1-M17-D54, X1-M17-X1-M17-D56	trample on foe , trot 
tiw	U33-Z7-A2	yes 
tkA	X1-D28-G1-Q7, X1-D28-Q7	illumine verb, torch, taper, flame noun
tkAw	X1-D28-G1-G43-Q7	the rite of torch - lighting 
tkk	X1-V31-V31-Z7-D40	violate frontier, attack someone verb
tkkw	X1-V31-V31-Z7-A223-Z2	attackers 
tkn	X1-V31-N35-D54	be near, approach, draw near, attack someone, border on 
tknw	X1-V31-N35-W24-Z7-D54-A1-B1-Z2	neighbours 
tkr	X1-V31-D21-A1	opponent 
tks	X1-V31-S29-D54	pierce 
tm	U15-G17, U15-G17-G37, X1-U15, X1-U15-D35-G17, X1-U15-G17, X1-U15-G17-A2, X1-U15-G17-D35	be complete, complete, entire, everything, the universe , close the mouth, to hush , negates the sentence negative, perish , perish, cease 
tmA	V13-U1-S23, V13-U1-V19-N21-Z1, V19-Z1-N23, X1-U1-G1-G17-V19-Z1, X1-U1-G1-V19, X1-U1-G17-V19-Z1, X1-U1-S23	cadaster , mat 
TmA a .k	V13-U1-D36-V31	your arm is strong 
TmA awy	V13-U1-D36	strong - armed 
tmAyt	X1-U1-G1-G17-X1-M2-Z2, X1-U1-G1-M17-M17-X1-V19, X1-U2-X1-Z5	mat 
TmH	V13-G17-V28-T14-A1	Libyan 
TmHw	U33-G17-V28-M17-T14-A1-B1-Z2, X1-G17-V28-T14-A1-Z2	Libyans 
Tms	U33-F31-S29-Y3-Y1, U33-G17-S29-Y3, V13-G17-S29-Y3, X1-F31-S29-Y3-Y1, X1-G17-S29-Y3-Y1, X1-U15-O34-D54, Y3	be besmeared , red, ruddy, violet , turn the face to someone 
tmsw	U33-F31-O34-G43-Y3-G37-Z2, U33-F31-S29-Z7-M3-Z2	injury, harm , panelling 
tmt	X1-U15-G17-X1-M3, X1-U15-X1-Z1	sledge 
tmw	N16-U15-G17-G43-A1-B1-Z2, N17-N17-U15-G17-Y1-A1-B1-Z3, X1-U15-A1-B1-Z2, X1-U15-D54-A1-B1-Z3, X1-U15-G17-G43-A1-B1-Z2	totality of men, everyone 
tn	V13-N35, V13-N35-T14-G41, V13-N35-Z2, X1-N35, X1-N35-T14-G41, X1-N35-T14-G41-N31, X1-N35-W24-G43-T14-G41, X1-N35-Z2, X1-N35-Z4-T14-G41-N31	this demonstrative pronoun, where ?, whence ? interrogative, where ?, whence ? interrogative variant of Tn, you, your , you, your dependent pronoun, you, your suffix & dependent pronoun
Tn r	G41-N35A-D21-Z1, V13-N35-T14-G41-N35A-D21-Z1, V13-N35-T14-G41-Y2-W24-G43-D21	reminder, explanation 
tnbX	X1-N35-D58-F32-D54	turn aside, swerve, shrink from, run at random of cattle 
Tnf	V13-N35-I9-A2	enjoyment 
Tnft	V13-N35-I9-X1-S28	bag 
Tnfyt	V13-N35-I9-M17-M17-X1-S28	sail noun
TnHr	V13-N35-D2-D21-W24-G39	hawk 
Tni	N31-N35-M17-W10, V13-N35-M17-A20, V13-N35-M17-V30, V13-N35-M17-Z4-O49, V13-N35-O49, V13-N35-T14-G40-Y1, V13-N35-T14-G41, V13-N35-T14-M17-O49, V13-N35-T14-Y1, X1-N35-A20, X1-N35-M17-A20, X1-N35-M17-Aa2-Z2, X1-N35-M17-T14-A20-Aa2, X1-N35-T14-G41-A2, X1-N35-T14-G41-Y1, X1-N35-Z4A-T14-G41	basin , be distinguised of actions verb, external signs of old age , grow old verb, lift up, promote verb, lift up, promote, distinguish from, be distinguised of actions verb, old age noun, old man , old man, elder , Thinis locality
tnm	V13-N35-T34-G17-D55, X1-N35-T34-G17-D55, X1-N35-T34-G17-G37	deflect of balance , turn aside, go astray, err, deflect of balance, be confused of roads 
Tnmt	X1-N35-M22-M22-N35-X1-O1	a Memphite sanctuary 
tnmw	X1-N35-T34-G17-G43-D54, X1-N35-T34-G17-G43-F27, X1-N35-T34-G17-G43-N2, X1-N35-T34-G17-Z7-W24-Z2	beer , darkness, gloom 
Tnnt	V13-M22-M22-N35-X1-O1, V13-N35-N35-X1-O1, X1-N35-M22-M22-N35-X1-O1	sanctuary at Memphis 
Tnr	V13-N35-Z2-D21-Z1-D40	eager, valour 
Tnt	V13-N35-X1-T14-G41-Y1, X1-N35-V13-G23	difference between x & y , spur - winged plover 
TnTAt	G47-N35-V13-M17-M17-X1-O40, V13-N35-G47-X1-O40, V13-N35-X1-X1-O40, X1-N35-G47-O41-X1-Z1	dais 
Tntt	V13-N35-X1-X1-E1-Z2	sacred cattle 
Tnw	V13-N35-T14-G41-W24-G43-Y1, V13-N35-W24-G43-Y1-Z2, V13-N35-W24-Z7-T14-G41-A2, V13-W24-Y2, X1-N35-T14-G41-Y1, X1-N35-W24-G43-T14-G41-Y1, X1-N35-W24-G43-T14-G41-Y1V, X1-N35-W24-G43-Y1-Z2, X1-N35-W24-Z7-T14-G41-Y1-Z2, X1-N35-Z4A-T14-G41	distinction , distinction variant of Tnw, lift up, promote, distinguish, be distinguished of actions, speech variant of Tni, number , number noun variant of Tnw, number plural, number, counting, numbering, each, every, every time that 
tnwt	V13-N35-W24-G43-X1-E1-Z2, V13-N35-W24-G43-X1-Y1-Z2, V13-N35-X1-T14-G41-W3, V13-N35-X1-T14-G41-Y1, X1-N35-W24-G43-X1-Y1-Z2	census of cattle , census of prisoners , census of the dead a religious festival, quantity, number, numbering, census of cattle, prisoners, the dead , quantity, number, numbering, census variant of Tnwt
Tny	V13-N35-Z4	you two, your suffix pronoun - dual
tp	D1-Q3, D1-Z1, D1-Z1-A1	financial principal , head, headman, chief, tip of toe, example mathematics, the best of , person, people , upon 
tp a	D1-Z1-D36-Z1	before time 
tp awy	D1-D36-G43, D1-G43-D36-M17-M17, D1-Q3-G43-D36-Z1-A51-Z3, T8-G43-D36	predecessors, ancestors noun, who are in front of of place, before of place adjective, who had been before of time, former of time adjective, who had been before of time, former of time, who takes precedence of of rank adjective
tp dwAyt	D1-Z1-D46-V4-G1-M17-M17-X1-N14-N5-Z4A	dawn 
tp Hry	D1-Z1-D2-D21-A1	master 
tp Hsb	D1-Aa2-Y1, D1-Z1-V28-S29-D58-Aa2-Y1	reckoning , reckoning, correct method, norm, standard of speech, conduct, rectitude 
tp iAt	D1-Z1-M17-G1-X1-F9-N5	due time to do something 
tp iHw	D1-Z1-E1-Z2-O49	Aphroditopolis Atfih locality
tp im	D1-Z1-M17-G17	previously 
tp m	D1-Z1-G17	in front of, in the direction of, before of time 
tp mAa	D1-Z1-U2-Aa11-D36-H2	beside, in the neighbourhood of, accompanying, escorting 
tp nfr	D1-Z1-F35	a good beginning 
tp ra mD	D1-Z1-N5-V20	ten - day 'week' 
tp ra nb	D1-Z1-N5-Z1-V30	daily 
tp rd	D1-Z1-D21-D46-D56-Z1-Y1-Z2, D1-Z1-D56-Z1, D1-Z1-D56-Z1-Y1	instructions, regulations , instructions, regulations, duty, governance 
tp rnpt	D1-Z1-M4-X1-Z1	annual 
tp rsy	D1-Z1-M24, D1-Z1-M26	the South , the South of 
tp sSmt a	D1-Z1-N35-S126-Aa15-X1-Y1-D36-Z1	specification 
tp Sw	D1-Z1-H6-G43-G37	destitution 
tp tA	D1-M4-W3, D1-M6-Z3, D1-Q3-V13-D21-G43-M4-N5	Beginning-of-the-Season festival 
tp xnt	D1-Z1-Aa1-N35-I3-X1-Z1	act of rebellion ? , act of tyranny 
TpHt	V13-Q3-V28-X1-N44, V13-Q3-V28-X1-N44-N89, V13-Q3-V28-X1-O1, X1-Q3-V28-X1-O1	cavern , cavern, hole of snake 
tpiw	X1-Q3-M17-D19-E1, X1-Q3-M17-G43-E1	ox 
tpnn	X1-Q3-M22-M22-N35-N35-N33-Z2, X1-Q3-N35-N35-N33-Z2	cumin , cummin 
tpr	V13-Q3-M17-D19, X1-Q3-D21-D20, X1-Q3-M17-D19-D40	breathe 
tpt	D1-Z1-Q3-X1-W24-Z2, D1-Z1-X1-I13	fine oil , uraeus 
tpt a	D1-Q3-X1-D36-Z1	former state 
tpt Hwt	D1-Z1-O6-X1-O1	roof 
tpt r	D1-Q3-X1-D21-Z1, D1-X1-D21-Z1	utterance 
tpt rd	D1-D56-X1-A24	task 
tpt wAt	D1-Z1-N31-X1-Z1	journey, beginning of region 
tpy	D1-Q3, D1-Q3-Z4, T8	being upon, principal, first, high priest 
tpy r	D1-Q3-D21-Z1, D1-Z1-D21-Z1, D1-Z4-D21-Z1	financial principle , utterance , utterance, financial principle, base of triangle, radius of circle 
tpy tA	D1-Q3-N17-A1, D1-Z1-N16-N23-A40	survivor 
tr	M17-X1-D21-N5, M6-N5, X1-D21-M17-M17-A30, X1-D21-M17-M6-N5, X1-D21-M6-A2, X1-D21-M6-A30-Y1, X1-D21-M6-N5, X1-D21-M6-Y1, X1-M6	forsooth, pray enclitic particle, respect someone, greet respectfully , respect someone, greet respectfully, worship god, show respect , show respect , time, season 
Trm	V13-D21-G17-D6	wink 
Trp	V13-D21-Q3-G54, X1-D21-Q3-G41	an edible bird goose ? 
Trt	U33-D21-X1-M1, V13-D21-X1-M1	willow 
trw	M17-G43-X1-D21-G43-M6-N5-Z2, M17-X1-D21-M6-N5-Z2, X1-D21-G43-M4-N5-Z2	seasons plural
trwy	X1-D21-G43-M6-N5-N5, X1-D21-M17-M6-Z4-G43-N5-N5, X1-D21-M6-N5-N5	seasons dual
tryt	V13-D21-M17-M17-X1-A30, X1-D21-M17-M17-A30, X1-D21-M17-M17-X1-M6	complaint , respect noun
Ts	Aa8-N23-Z1, S24, S24-H1, S24-O34-F51, S24-O34-N23, S24-O34-Y1, S24-O34-Z7-A2, S24-O34-Z7-D40, S24-O34-Z7-Y1, S24-Y1, S24-Z1, S24-Z1-F41, V13-O34-S24, V13-O34-S24-Z1, V13-O34-T14, V13-O34-U39-Y1, V13-O34-V1-Z1, V13-S29-A7, X1-M8-Z9-D36, X1-N37-D26, X1-N37-Z9-D40	build monuments, model face of Sphinx , clot, become constricted , join, rejoin, knit together bones, form unborn bodies, unite Two Lands , marshal troops, levy troops , marshal troops, levy troops, order, arrange rites, knot itself up with confederacies , model face of sphinx , neck , phrase, sentence , sandbank , sandbank, drought , sit , smash heads, grind corn, split wood , speech, utterance , speech, utterance, phrase, sentence, maxim , spit out , support , tie knot, tie on fillet, weave cloth , tie on fillet , used as a prefix to form abstracts , vertebra , vertebra, spine 
Ts Hwrw	S24-O34-Y1-V28-G36-D21-G43-G37	reproach 
Ts nmtt	V13-O34-D54-N35-T34-G17-X1-X1-D54-Z2, V13-O34-U39-D54-D54-X1-Z2	undertake journeys 
Ts pri	S24-O34-Q3-D21-M17-N21-Z1, S24-O34-Y1-Q3-D21-M17-N21-Z1	fighting 
Ts pXr	S24-F46	vice - versa 
Ts Xsy	S24-O34-Y1-F32-O34-G37	crime , crime ? 
tSb	X1-N37-D58-Z9	smash 
tSi	V13-O34-A2, V13-O34-T14, V13-O34-U39-A2, V13-O34-U39-D36, V13-O34-U39-D54, V13-O34-U39-Q4-D40, V13-O34-U39-Y1, X1-N37-D54, X1-N37-D56-D54, X1-N37-Z4-D54, X1-N37-Z9-D54, X1-U30-N37-Z9-D54	be absent from, be missing from, desist from verb, be angry with, bear a grudge against verb, be missing from verb, desist from verb, go up to a place verb, raise, lift up verb, raise, lift up, set up ruined walls verb
Tsm	E14B-X1-Y1V, V13-O34-G17-E14, V13-O34-G17-F27	hound, dog , train troops 
